"activity"	"subject"	"value"
"1685"	"fBodyBodyGyroJerkMag-meanFreq()"	22	0.119560563802492
"1686"	"fBodyBodyGyroJerkMag-std()"	22	-0.835597218255452
"1687"	"fBodyBodyGyroMag-mean()"	22	-0.728166770031153
"1688"	"fBodyBodyGyroMag-meanFreq()"	22	-0.131615440167913
"1689"	"fBodyBodyGyroMag-std()"	22	-0.699600086233645
"1690"	"fBodyGyro-mean()-X"	22	-0.639575654479751
"1691"	"fBodyGyro-mean()-Y"	22	-0.79139974588785
"1692"	"fBodyGyro-mean()-Z"	22	-0.643363339819315
"1693"	"fBodyGyro-meanFreq()-X"	22	-0.164138008195857
"1694"	"fBodyGyro-meanFreq()-Y"	22	-0.200741314631402
"1695"	"fBodyGyro-meanFreq()-Z"	22	-0.0516302487909034
"1696"	"fBodyGyro-std()-X"	22	-0.714977903442368
"1697"	"fBodyGyro-std()-Y"	22	-0.782046079563863
"1698"	"fBodyGyro-std()-Z"	22	-0.690679448900312
"1699"	"tBodyAcc-mean()-X"	22	0.274767690046106
"1700"	"tBodyAcc-mean()-Y"	22	-0.0168273604077383
"1701"	"tBodyAcc-mean()-Z"	22	-0.108670376782866
"1702"	"tBodyAcc-std()-X"	22	-0.546089975548692
"1703"	"tBodyAcc-std()-Y"	22	-0.491188426241526
"1704"	"tBodyAcc-std()-Z"	22	-0.65508967878972
"1705"	"tBodyAccJerk-mean()-X"	22	0.0791031130417757
"1706"	"tBodyAccJerk-mean()-Y"	22	0.0152572466619626
"1707"	"tBodyAccJerk-mean()-Z"	22	-0.0072287329753271
"1708"	"tBodyAccJerk-std()-X"	22	-0.584963756862305
"1709"	"tBodyAccJerk-std()-Y"	22	-0.560470117123364
"1710"	"tBodyAccJerk-std()-Z"	22	-0.760468444299065
"1711"	"tBodyAccJerkMag-mean()"	22	-0.609772829890966
"1712"	"tBodyAccJerkMag-std()"	22	-0.589823140414673
"1713"	"tBodyAccMag-mean()"	22	-0.504099198287601
"1714"	"tBodyAccMag-std()"	22	-0.595953853592586
"1715"	"tBodyGyro-mean()-X"	22	-0.00800630644716511
"1716"	"tBodyGyro-mean()-Y"	22	-0.0949661116922118
"1717"	"tBodyGyro-mean()-Z"	22	0.0812406584647975
"1718"	"tBodyGyro-std()-X"	22	-0.695919202960436
"1719"	"tBodyGyro-std()-Y"	22	-0.784052281090343
"1720"	"tBodyGyro-std()-Z"	22	-0.654458016208723
"1721"	"tBodyGyroJerk-mean()-X"	22	-0.109257561827445
"1722"	"tBodyGyroJerk-mean()-Y"	22	-0.0384616223750156
"1723"	"tBodyGyroJerk-mean()-Z"	22	-0.0582144293519003
"1724"	"tBodyGyroJerk-std()-X"	22	-0.708898710199377
"1725"	"tBodyGyroJerk-std()-Y"	22	-0.859924419844237
"1726"	"tBodyGyroJerk-std()-Z"	22	-0.742272774987539
"1727"	"tBodyGyroJerkMag-mean()"	22	-0.794681311214953
"1728"	"tBodyGyroJerkMag-std()"	22	-0.82649344800623
"1729"	"tBodyGyroMag-mean()"	22	-0.637666108456075
"1730"	"tBodyGyroMag-std()"	22	-0.67637856158162
"1731"	"tGravityAcc-mean()-X"	22	0.609390874922118
"1732"	"tGravityAcc-mean()-Y"	22	0.0315098683115265
"1733"	"tGravityAcc-mean()-Z"	22	0.23588786398215
"1734"	"tGravityAcc-std()-X"	22	-0.95850446411215
"1735"	"tGravityAcc-std()-Y"	22	-0.957323093436449
"1736"	"tGravityAcc-std()-Z"	22	-0.939081026109034
"1737"	"tGravityAccMag-mean()"	22	-0.504099198287601
"1738"	"tGravityAccMag-std()"	22	-0.595953853592586
"1739"	"fBodyAcc-mean()-X"	23	-0.599080886430645
"1740"	"fBodyAcc-mean()-Y"	23	-0.548483208943548
"1741"	"fBodyAcc-mean()-Z"	23	-0.49021281618414
"1742"	"fBodyAcc-meanFreq()-X"	23	-0.20872442068086
"1743"	"fBodyAcc-meanFreq()-Y"	23	0.0297877248998253
"1744"	"fBodyAcc-meanFreq()-Z"	23	0.0899843792518548
"1745"	"fBodyAcc-std()-X"	23	-0.633839114436559
"1746"	"fBodyAcc-std()-Y"	23	-0.554471679592177
"1747"	"fBodyAcc-std()-Z"	23	-0.474767543716048
"1748"	"fBodyAccJerk-mean()-X"	23	-0.617521836605645
"1749"	"fBodyAccJerk-mean()-Y"	23	-0.628231338392742
"1750"	"fBodyAccJerk-mean()-Z"	23	-0.578870810235484
"1751"	"fBodyAccJerk-meanFreq()-X"	23	0.0173580639424731
"1752"	"fBodyAccJerk-meanFreq()-Y"	23	-0.124670179855
"1753"	"fBodyAccJerk-meanFreq()-Z"	23	-0.112528879362903
"1754"	"fBodyAccJerk-std()-X"	23	-0.635054351475538
"1755"	"fBodyAccJerk-std()-Y"	23	-0.636977610060753
"1756"	"fBodyAccJerk-std()-Z"	23	-0.627540367652688
"1757"	"fBodyAccMag-mean()"	23	-0.529029284118011
"1758"	"fBodyAccMag-meanFreq()"	23	0.11533518491586
"1759"	"fBodyAccMag-std()"	23	-0.657048917971505
"1760"	"fBodyBodyAccJerkMag-mean()"	23	-0.542663319457527
"1761"	"fBodyBodyAccJerkMag-meanFreq()"	23	0.202553279152177
"1762"	"fBodyBodyAccJerkMag-std()"	23	-0.583832309145968
"1763"	"fBodyBodyGyroJerkMag-mean()"	23	-0.584111049810215
"1764"	"fBodyBodyGyroJerkMag-meanFreq()"	23	0.169185024505108
"1765"	"fBodyBodyGyroJerkMag-std()"	23	-0.593735302105376
"1766"	"fBodyBodyGyroMag-mean()"	23	-0.534657191683602
"1767"	"fBodyBodyGyroMag-meanFreq()"	23	0.154723197790323
"1768"	"fBodyBodyGyroMag-std()"	23	-0.632288527203763
"1769"	"fBodyGyro-mean()-X"	23	-0.685136501518817
"1770"	"fBodyGyro-mean()-Y"	23	-0.497783811010484
"1771"	"fBodyGyro-mean()-Z"	23	-0.617685416736559
"1772"	"fBodyGyro-meanFreq()-X"	23	-0.0251692798377688
"1773"	"fBodyGyro-meanFreq()-Y"	23	-0.0592724696043011
"1774"	"fBodyGyro-meanFreq()-Z"	23	-0.0229424899271505
"1775"	"fBodyGyro-std()-X"	23	-0.779197054064516
"1776"	"fBodyGyro-std()-Y"	23	-0.50785054741371
"1777"	"fBodyGyro-std()-Z"	23	-0.644131036807258
"1778"	"tBodyAcc-mean()-X"	23	0.273493254730108
"1779"	"tBodyAcc-mean()-Y"	23	-0.019589258786828
"1780"	"tBodyAcc-mean()-Z"	23	-0.109093982385242
"1781"	"tBodyAcc-std()-X"	23	-0.622594039757258
"1782"	"tBodyAcc-std()-Y"	23	-0.532078546615699
"1783"	"tBodyAcc-std()-Z"	23	-0.450557203409946
"1784"	"tBodyAccJerk-mean()-X"	23	0.0778588215843817
"1785"	"tBodyAccJerk-mean()-Y"	23	0.0200470964972984
"1786"	"tBodyAccJerk-mean()-Z"	23	-0.000717680881887096
"1787"	"tBodyAccJerk-std()-X"	23	-0.608183751830914
"1788"	"tBodyAccJerk-std()-Y"	23	-0.61898123051828
"1789"	"tBodyAccJerk-std()-Z"	23	-0.603048769571532
"1790"	"tBodyAccJerkMag-mean()"	23	-0.58640067170914
"1791"	"tBodyAccJerkMag-std()"	23	-0.55872531418629
"1792"	"tBodyAccMag-mean()"	23	-0.532754757205108
"1793"	"tBodyAccMag-std()"	23	-0.56557562579215
"1794"	"tBodyGyro-mean()-X"	23	-0.0220890418013172
"1795"	"tBodyGyro-mean()-Y"	23	-0.0825972963754032
"1796"	"tBodyGyro-mean()-Z"	23	0.074694942324328
"1797"	"tBodyGyro-std()-X"	23	-0.755738625241935
"1798"	"tBodyGyro-std()-Y"	23	-0.500338191139785
"1799"	"tBodyGyro-std()-Z"	23	-0.609683451821774
"1800"	"tBodyGyroJerk-mean()-X"	23	-0.0966990737225806
"1801"	"tBodyGyroJerk-mean()-Y"	23	-0.0432722741798387
"1802"	"tBodyGyroJerk-mean()-Z"	23	-0.0621959093526344
"1803"	"tBodyGyroJerk-std()-X"	23	-0.728692138333333
"1804"	"tBodyGyroJerk-std()-Y"	23	-0.546043593651882
"1805"	"tBodyGyroJerk-std()-Z"	23	-0.740518145887097
"1806"	"tBodyGyroJerkMag-mean()"	23	-0.623412641977151
"1807"	"tBodyGyroJerkMag-std()"	23	-0.573942888021613
"1808"	"tBodyGyroMag-mean()"	23	-0.544207964433387
"1809"	"tBodyGyroMag-std()"	23	-0.541949073660753
"1810"	"tGravityAcc-mean()-X"	23	0.662324737580645
"1811"	"tGravityAcc-mean()-Y"	23	0.0146209197354839
"1812"	"tGravityAcc-mean()-Z"	23	0.0518662466372043
"1813"	"tGravityAcc-std()-X"	23	-0.964393040295699
"1814"	"tGravityAcc-std()-Y"	23	-0.960318907096774
"1815"	"tGravityAcc-std()-Z"	23	-0.934236146612903
"1816"	"tGravityAccMag-mean()"	23	-0.532754757205108
"1817"	"tGravityAccMag-std()"	23	-0.56557562579215
"1818"	"fBodyAcc-mean()-X"	24	-0.707613779580052
"1819"	"fBodyAcc-mean()-Y"	24	-0.611509042586877
"1820"	"fBodyAcc-mean()-Z"	24	-0.65585899482231
"1821"	"fBodyAcc-meanFreq()-X"	24	-0.263352298517585
"1822"	"fBodyAcc-meanFreq()-Y"	24	-0.0176079240963255
"1823"	"fBodyAcc-meanFreq()-Z"	24	0.0812580797481102
"1824"	"fBodyAcc-std()-X"	24	-0.664356691751496
"1825"	"fBodyAcc-std()-Y"	24	-0.594676790059055
"1826"	"fBodyAcc-std()-Z"	24	-0.655360521446194
"1827"	"fBodyAccJerk-mean()-X"	24	-0.752245372493438
"1828"	"fBodyAccJerk-mean()-Y"	24	-0.703641614506562
"1829"	"fBodyAccJerk-mean()-Z"	24	-0.719655747391076
"1830"	"fBodyAccJerk-meanFreq()-X"	24	-0.0570423475325459
"1831"	"fBodyAccJerk-meanFreq()-Y"	24	-0.23113163252252
"1832"	"fBodyAccJerk-meanFreq()-Z"	24	-0.13977119240315
"1833"	"fBodyAccJerk-std()-X"	24	-0.751378154304462
"1834"	"fBodyAccJerk-std()-Y"	24	-0.688280461860892
"1835"	"fBodyAccJerk-std()-Z"	24	-0.751628687821522
"1836"	"fBodyAccMag-mean()"	24	-0.650121872273806
"1837"	"fBodyAccMag-meanFreq()"	24	0.0236300571840945
"1838"	"fBodyAccMag-std()"	24	-0.705928425819685
"1839"	"fBodyBodyAccJerkMag-mean()"	24	-0.696845583388451
"1840"	"fBodyBodyAccJerkMag-meanFreq()"	24	0.198422013108136
"1841"	"fBodyBodyAccJerkMag-std()"	24	-0.682447145993307
"1842"	"fBodyBodyGyroJerkMag-mean()"	24	-0.795019165380577
"1843"	"fBodyBodyGyroJerkMag-meanFreq()"	24	0.161739608926982
"1844"	"fBodyBodyGyroJerkMag-std()"	24	-0.796157264514436
"1845"	"fBodyBodyGyroMag-mean()"	24	-0.754131617480315
"1846"	"fBodyBodyGyroMag-meanFreq()"	24	0.0194486014291864
"1847"	"fBodyBodyGyroMag-std()"	24	-0.782076276167979
"1848"	"fBodyGyro-mean()-X"	24	-0.722607377748032
"1849"	"fBodyGyro-mean()-Y"	24	-0.753710479580053
"1850"	"fBodyGyro-mean()-Z"	24	-0.70948857687664
"1851"	"fBodyGyro-meanFreq()-X"	24	-0.0501078590267979
"1852"	"fBodyGyro-meanFreq()-Y"	24	-0.0975347609866142
"1853"	"fBodyGyro-meanFreq()-Z"	24	-0.0556407394121785
"1854"	"fBodyGyro-std()-X"	24	-0.794063529133858
"1855"	"fBodyGyro-std()-Y"	24	-0.771969808976378
"1856"	"fBodyGyro-std()-Z"	24	-0.735749934304462
"1857"	"tBodyAcc-mean()-X"	24	0.276767046391076
"1858"	"tBodyAcc-mean()-Y"	24	-0.0176822460103885
"1859"	"tBodyAcc-mean()-Z"	24	-0.107914503687664
"1860"	"tBodyAcc-std()-X"	24	-0.675459176298425
"1861"	"tBodyAcc-std()-Y"	24	-0.582490655185302
"1862"	"tBodyAcc-std()-Z"	24	-0.636497458900262
"1863"	"tBodyAccJerk-mean()-X"	24	0.0784735003467192
"1864"	"tBodyAccJerk-mean()-Y"	24	0.00396900308574016
"1865"	"tBodyAccJerk-mean()-Z"	24	-0.00700960558805774
"1866"	"tBodyAccJerk-std()-X"	24	-0.74030054488189
"1867"	"tBodyAccJerk-std()-Y"	24	-0.685979796261942
"1868"	"tBodyAccJerk-std()-Z"	24	-0.736374232574803
"1869"	"tBodyAccJerkMag-mean()"	24	-0.713667423769029
"1870"	"tBodyAccJerkMag-std()"	24	-0.689391189346457
"1871"	"tBodyAccMag-mean()"	24	-0.620032665162467
"1872"	"tBodyAccMag-std()"	24	-0.650862147810236
"1873"	"tBodyGyro-mean()-X"	24	-0.0212578096847769
"1874"	"tBodyGyro-mean()-Y"	24	-0.0782440202677165
"1875"	"tBodyGyro-mean()-Z"	24	0.0841740375981627
"1876"	"tBodyGyro-std()-X"	24	-0.776199049939633
"1877"	"tBodyGyro-std()-Y"	24	-0.763365457296588
"1878"	"tBodyGyro-std()-Z"	24	-0.708251676335958
"1879"	"tBodyGyroJerk-mean()-X"	24	-0.0998294248142257
"1880"	"tBodyGyroJerk-mean()-Y"	24	-0.0390749421383202
"1881"	"tBodyGyroJerk-mean()-Z"	24	-0.0552987683401575
"1882"	"tBodyGyroJerk-std()-X"	24	-0.764490030609974
"1883"	"tBodyGyroJerk-std()-Y"	24	-0.792718702440945
"1884"	"tBodyGyroJerk-std()-Z"	24	-0.796816516614173
"1885"	"tBodyGyroJerkMag-mean()"	24	-0.791646550787402
"1886"	"tBodyGyroJerkMag-std()"	24	-0.788997850813648
"1887"	"tBodyGyroMag-mean()"	24	-0.682447212750656
"1888"	"tBodyGyroMag-std()"	24	-0.742983126606299
"1889"	"tGravityAcc-mean()-X"	24	0.69498126808399
"1890"	"tGravityAcc-mean()-Y"	24	0.0729509702152231
"1891"	"tGravityAcc-mean()-Z"	24	0.0623227714146982
"1892"	"tGravityAcc-std()-X"	24	-0.975329699658793
"1893"	"tGravityAcc-std()-Y"	24	-0.96089816664042
"1894"	"tGravityAcc-std()-Z"	24	-0.955724566194226
"1895"	"tGravityAccMag-mean()"	24	-0.620032665162467
"1896"	"tGravityAccMag-std()"	24	-0.650862147810236
"1897"	"fBodyAcc-mean()-X"	25	-0.748416509682152
"1898"	"fBodyAcc-mean()-Y"	25	-0.600027697242054
"1899"	"fBodyAcc-mean()-Z"	25	-0.738509947579462
"1900"	"fBodyAcc-meanFreq()-X"	25	-0.306657190525183
"1901"	"fBodyAcc-meanFreq()-Y"	25	-0.108650116189389
"1902"	"fBodyAcc-meanFreq()-Z"	25	-0.0744502098628851
"1903"	"fBodyAcc-std()-X"	25	-0.705223686579951
"1904"	"fBodyAcc-std()-Y"	25	-0.529064652290954
"1905"	"fBodyAcc-std()-Z"	25	-0.630224637674572
"1906"	"fBodyAccJerk-mean()-X"	25	-0.804144642836186
"1907"	"fBodyAccJerk-mean()-Y"	25	-0.740570312249389
"1908"	"fBodyAccJerk-mean()-Z"	25	-0.849504849486553
"1909"	"fBodyAccJerk-meanFreq()-X"	25	-0.110793009529829
"1910"	"fBodyAccJerk-meanFreq()-Y"	25	-0.347751351072054
"1911"	"fBodyAccJerk-meanFreq()-Z"	25	-0.235707422494548
"1912"	"fBodyAccJerk-std()-X"	25	-0.807712525721271
"1913"	"fBodyAccJerk-std()-Y"	25	-0.721707668572127
"1914"	"fBodyAccJerk-std()-Z"	25	-0.870541516210269
"1915"	"fBodyAccMag-mean()"	25	-0.69501971
"1916"	"fBodyAccMag-meanFreq()"	25	-0.0426423613907335
"1917"	"fBodyAccMag-std()"	25	-0.695367928718826
"1918"	"fBodyBodyAccJerkMag-mean()"	25	-0.779190075892421
"1919"	"fBodyBodyAccJerkMag-meanFreq()"	25	0.168222731255721
"1920"	"fBodyBodyAccJerkMag-std()"	25	-0.783547229755501
"1921"	"fBodyBodyGyroJerkMag-mean()"	25	-0.875970674743276
"1922"	"fBodyBodyGyroJerkMag-meanFreq()"	25	0.0471482866507579
"1923"	"fBodyBodyGyroJerkMag-std()"	25	-0.877714953691932
"1924"	"fBodyBodyGyroMag-mean()"	25	-0.754236109755501
"1925"	"fBodyBodyGyroMag-meanFreq()"	25	-0.220820330447482
"1926"	"fBodyBodyGyroMag-std()"	25	-0.697213120366748
"1927"	"fBodyGyro-mean()-X"	25	-0.672197763601467
"1928"	"fBodyGyro-mean()-Y"	25	-0.81313379207824
"1929"	"fBodyGyro-mean()-Z"	25	-0.746832213594132
"1930"	"fBodyGyro-meanFreq()-X"	25	-0.207601176327873
"1931"	"fBodyGyro-meanFreq()-Y"	25	-0.349146931885306
"1932"	"fBodyGyro-meanFreq()-Z"	25	-0.135139739853178
"1933"	"fBodyGyro-std()-X"	25	-0.690398481943765
"1934"	"fBodyGyro-std()-Y"	25	-0.723584437530562
"1935"	"fBodyGyro-std()-Z"	25	-0.771208929095355
"1936"	"tBodyAcc-mean()-X"	25	0.275301467772127
"1937"	"tBodyAcc-mean()-Y"	25	-0.0193221769314914
"1938"	"tBodyAcc-mean()-Z"	25	-0.10962903098044
"1939"	"tBodyAcc-std()-X"	25	-0.716264537547677
"1940"	"tBodyAcc-std()-Y"	25	-0.531421035602689
"1941"	"tBodyAcc-std()-Z"	25	-0.64709556105868
"1942"	"tBodyAccJerk-mean()-X"	25	0.0817657442063814
"1943"	"tBodyAccJerk-mean()-Y"	25	0.00638633884442543
"1944"	"tBodyAccJerk-mean()-Z"	25	-0.010346171499489
"1945"	"tBodyAccJerk-std()-X"	25	-0.79682335007335
"1946"	"tBodyAccJerk-std()-Y"	25	-0.722502919364303
"1947"	"tBodyAccJerk-std()-Z"	25	-0.860669382640587
"1948"	"tBodyAccJerkMag-mean()"	25	-0.783445354474328
"1949"	"tBodyAccJerkMag-std()"	25	-0.780451867848411
"1950"	"tBodyAccMag-mean()"	25	-0.583377749713936
"1951"	"tBodyAccMag-std()"	25	-0.659015505611247
"1952"	"tBodyGyro-mean()-X"	25	-0.00298151164792176
"1953"	"tBodyGyro-mean()-Y"	25	-0.083900354157824
"1954"	"tBodyGyro-mean()-Z"	25	0.0993606079900489
"1955"	"tBodyGyro-std()-X"	25	-0.683131970775061
"1956"	"tBodyGyro-std()-Y"	25	-0.752261013276284
"1957"	"tBodyGyro-std()-Z"	25	-0.74741022
"1958"	"tBodyGyroJerk-mean()-X"	25	-0.108263884562298
"1959"	"tBodyGyroJerk-mean()-Y"	25	-0.0389884753435208
"1960"	"tBodyGyroJerk-mean()-Z"	25	-0.0555782223647433
"1961"	"tBodyGyroJerk-std()-X"	25	-0.768682473178484
"1962"	"tBodyGyroJerk-std()-Y"	25	-0.902628080757946
"1963"	"tBodyGyroJerk-std()-Z"	25	-0.831848667286064
"1964"	"tBodyGyroJerkMag-mean()"	25	-0.849630706259169
"1965"	"tBodyGyroJerkMag-std()"	25	-0.872776184449878
"1966"	"tBodyGyroMag-mean()"	25	-0.625733064258924
"1967"	"tBodyGyroMag-std()"	25	-0.68515279467066
"1968"	"tGravityAcc-mean()-X"	25	0.672386622127139
"1969"	"tGravityAcc-mean()-Y"	25	0.0471601427530562
"1970"	"tGravityAcc-mean()-Z"	25	0.239226040930391
"1971"	"tGravityAcc-std()-X"	25	-0.950017091344743
"1972"	"tGravityAcc-std()-Y"	25	-0.901088770963325
"1973"	"tGravityAcc-std()-Z"	25	-0.880682330706602
"1974"	"tGravityAccMag-mean()"	25	-0.583377749713936
"1975"	"tGravityAccMag-std()"	25	-0.659015505611247
"1976"	"fBodyAcc-mean()-X"	26	-0.65109030186199
"1977"	"fBodyAcc-mean()-Y"	26	-0.610425833240306
"1978"	"fBodyAcc-mean()-Z"	26	-0.724046087155612
"1979"	"fBodyAcc-meanFreq()-X"	26	-0.222545825808673
"1980"	"fBodyAcc-meanFreq()-Y"	26	0.0360382137913265
"1981"	"fBodyAcc-meanFreq()-Z"	26	0.142429401875406
"1982"	"fBodyAcc-std()-X"	26	-0.61349959767602
"1983"	"fBodyAcc-std()-Y"	26	-0.600274809826275
"1984"	"fBodyAcc-std()-Z"	26	-0.718490475765306
"1985"	"fBodyAccJerk-mean()-X"	26	-0.699413168295663
"1986"	"fBodyAccJerk-mean()-Y"	26	-0.696726473912755
"1987"	"fBodyAccJerk-mean()-Z"	26	-0.76956529125
"1988"	"fBodyAccJerk-meanFreq()-X"	26	-0.0238396622303571
"1989"	"fBodyAccJerk-meanFreq()-Y"	26	-0.168914575347832
"1990"	"fBodyAccJerk-meanFreq()-Z"	26	-0.0850462848380867
"1991"	"fBodyAccJerk-std()-X"	26	-0.694314518927551
"1992"	"fBodyAccJerk-std()-Y"	26	-0.6803580612
"1993"	"fBodyAccJerk-std()-Z"	26	-0.78604912494898
"1994"	"fBodyAccMag-mean()"	26	-0.6317569828625
"1995"	"fBodyAccMag-meanFreq()"	26	0.0883286687093878
"1996"	"fBodyAccMag-std()"	26	-0.673917799546684
"1997"	"fBodyBodyAccJerkMag-mean()"	26	-0.679278323637755
"1998"	"fBodyBodyAccJerkMag-meanFreq()"	26	0.180460663889796
"1999"	"fBodyBodyAccJerkMag-std()"	26	-0.678025758312755
"2000"	"fBodyBodyGyroJerkMag-mean()"	26	-0.823865297193878
"2001"	"fBodyBodyGyroJerkMag-meanFreq()"	26	0.147533706980564
"2002"	"fBodyBodyGyroJerkMag-std()"	26	-0.823991408418367
"2003"	"fBodyBodyGyroMag-mean()"	26	-0.770504884821429
"2004"	"fBodyBodyGyroMag-meanFreq()"	26	-0.0121587278753342
"2005"	"fBodyBodyGyroMag-std()"	26	-0.782624320831633
"2006"	"fBodyGyro-mean()-X"	26	-0.703109561068878
"2007"	"fBodyGyro-mean()-Y"	26	-0.799353075357143
"2008"	"fBodyGyro-mean()-Z"	26	-0.689404846813776
"2009"	"fBodyGyro-meanFreq()-X"	26	-0.0167778610493112
"2010"	"fBodyGyro-meanFreq()-Y"	26	-0.0997774465610969
"2011"	"fBodyGyro-meanFreq()-Z"	26	0.00293652401732143
"2012"	"fBodyGyro-std()-X"	26	-0.78740310059949
"2013"	"fBodyGyro-std()-Y"	26	-0.803635337372449
"2014"	"fBodyGyro-std()-Z"	26	-0.735942384438775
"2015"	"tBodyAcc-mean()-X"	26	0.2730365808625
"2016"	"tBodyAcc-mean()-Y"	26	-0.0161687277463495
"2017"	"tBodyAcc-mean()-Z"	26	-0.107637894928571
"2018"	"tBodyAcc-std()-X"	26	-0.623101031168367
"2019"	"tBodyAcc-std()-Y"	26	-0.585967142418112
"2020"	"tBodyAcc-std()-Z"	26	-0.70498062744898
"2021"	"tBodyAccJerk-mean()-X"	26	0.0808743261341837
"2022"	"tBodyAccJerk-mean()-Y"	26	0.00767709978181122
"2023"	"tBodyAccJerk-mean()-Z"	26	-0.00724891943768878
"2024"	"tBodyAccJerk-std()-X"	26	-0.682815652993112
"2025"	"tBodyAccJerk-std()-Y"	26	-0.678386582086227
"2026"	"tBodyAccJerk-std()-Z"	26	-0.778349460841837
"2027"	"tBodyAccJerkMag-mean()"	26	-0.694917859209184
"2028"	"tBodyAccJerkMag-std()"	26	-0.677426336392347
"2029"	"tBodyAccMag-mean()"	26	-0.600932264175765
"2030"	"tBodyAccMag-std()"	26	-0.620355788665816
"2031"	"tBodyGyro-mean()-X"	26	-0.020659932105102
"2032"	"tBodyGyro-mean()-Y"	26	-0.0827415060904082
"2033"	"tBodyGyro-mean()-Z"	26	0.0917853294044643
"2034"	"tBodyGyro-std()-X"	26	-0.766673970339286
"2035"	"tBodyGyro-std()-Y"	26	-0.800675471045918
"2036"	"tBodyGyro-std()-Z"	26	-0.703347205619898
"2037"	"tBodyGyroJerk-mean()-X"	26	-0.0988125627461224
"2038"	"tBodyGyroJerk-mean()-Y"	26	-0.040476400288852
"2039"	"tBodyGyroJerk-mean()-Z"	26	-0.0558282743354031
"2040"	"tBodyGyroJerk-std()-X"	26	-0.732321370690816
"2041"	"tBodyGyroJerk-std()-Y"	26	-0.836112175331633
"2042"	"tBodyGyroJerk-std()-Z"	26	-0.773101524821429
"2043"	"tBodyGyroJerkMag-mean()"	26	-0.798325916709184
"2044"	"tBodyGyroJerkMag-std()"	26	-0.818279112908163
"2045"	"tBodyGyroMag-mean()"	26	-0.694597662936224
"2046"	"tBodyGyroMag-std()"	26	-0.751833690215051
"2047"	"tGravityAcc-mean()-X"	26	0.615123534668367
"2048"	"tGravityAcc-mean()-Y"	26	0.10870478277551
"2049"	"tGravityAcc-mean()-Z"	26	0.234107010472449
"2050"	"tGravityAcc-std()-X"	26	-0.96781789994898
"2051"	"tGravityAcc-std()-Y"	26	-0.959713562227041
"2052"	"tGravityAcc-std()-Z"	26	-0.955643363545918
"2053"	"tGravityAccMag-mean()"	26	-0.600932264175765
"2054"	"tGravityAccMag-std()"	26	-0.620355788665816
"2055"	"fBodyAcc-mean()-X"	27	-0.681454795855319
"2056"	"fBodyAcc-mean()-Y"	27	-0.641267840429521
"2057"	"fBodyAcc-mean()-Z"	27	-0.715482857547872
"2058"	"fBodyAcc-meanFreq()-X"	27	-0.170304284611436
"2059"	"fBodyAcc-meanFreq()-Y"	27	0.0959656106490425
"2060"	"fBodyAcc-meanFreq()-Z"	27	0.133213659481649
"2061"	"fBodyAcc-std()-X"	27	-0.654659392263298
"2062"	"fBodyAcc-std()-Y"	27	-0.649506674776596
"2063"	"fBodyAcc-std()-Z"	27	-0.692130765962766
"2064"	"fBodyAccJerk-mean()-X"	27	-0.714554678365692
"2065"	"fBodyAccJerk-mean()-Y"	27	-0.694509658473138
"2066"	"fBodyAccJerk-mean()-Z"	27	-0.76857445225266
"2067"	"fBodyAccJerk-meanFreq()-X"	27	-0.010461749626117
"2068"	"fBodyAccJerk-meanFreq()-Y"	27	-0.115922114097074
"2069"	"fBodyAccJerk-meanFreq()-Z"	27	-0.0681591510367021
"2070"	"fBodyAccJerk-std()-X"	27	-0.712857956529255
"2071"	"fBodyAccJerk-std()-Y"	27	-0.675744794384308
"2072"	"fBodyAccJerk-std()-Z"	27	-0.797303408218085
"2073"	"fBodyAccMag-mean()"	27	-0.667185803946808
"2074"	"fBodyAccMag-meanFreq()"	27	0.191781299814787
"2075"	"fBodyAccMag-std()"	27	-0.734883056953989
"2076"	"fBodyBodyAccJerkMag-mean()"	27	-0.688572791044947
"2077"	"fBodyBodyAccJerkMag-meanFreq()"	27	0.246742199214894
"2078"	"fBodyBodyAccJerkMag-std()"	27	-0.707531366315426
"2079"	"fBodyBodyGyroJerkMag-mean()"	27	-0.837585999827128
"2080"	"fBodyBodyGyroJerkMag-meanFreq()"	27	0.203684998121436
"2081"	"fBodyBodyGyroJerkMag-std()"	27	-0.848260021656915
"2082"	"fBodyBodyGyroMag-mean()"	27	-0.785953610106383
"2083"	"fBodyBodyGyroMag-meanFreq()"	27	0.0114867378614096
"2084"	"fBodyBodyGyroMag-std()"	27	-0.777810418832447
"2085"	"fBodyGyro-mean()-X"	27	-0.768505711292553
"2086"	"fBodyGyro-mean()-Y"	27	-0.795433953608777
"2087"	"fBodyGyro-mean()-Z"	27	-0.702788513114362
"2088"	"fBodyGyro-meanFreq()-X"	27	-0.089165360111383
"2089"	"fBodyGyro-meanFreq()-Y"	27	-0.0526592695792021
"2090"	"fBodyGyro-meanFreq()-Z"	27	-0.00708333609679521
"2091"	"fBodyGyro-std()-X"	27	-0.806288410297872
"2092"	"fBodyGyro-std()-Y"	27	-0.808791849202128
"2093"	"fBodyGyro-std()-Z"	27	-0.697147299066489
"2094"	"tBodyAcc-mean()-X"	27	0.277264567074468
"2095"	"tBodyAcc-mean()-Y"	27	-0.0167969215592152
"2096"	"tBodyAcc-mean()-Z"	27	-0.110848300413564
"2097"	"tBodyAcc-std()-X"	27	-0.660976085218085
"2098"	"tBodyAcc-std()-Y"	27	-0.630460488658511
